timestamp,model,params,mean_f1,std_f1,time_taken
2026-01-09 12:41:59,KNN,"{'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.9684956068732736,0.0033533659639080286,105.78741908073425
2026-01-09 12:43:45,KNN,"{'metric': 'manhattan', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.9545830433943134,0.0013498434595818974,105.15953159332275
2026-01-09 12:45:29,KNN,"{'metric': 'manhattan', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.9661380999671015,0.0029570769728056285,104.93354034423828
2026-01-09 12:47:13,KNN,"{'metric': 'manhattan', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.9545830433943134,0.0013498434595818974,103.446692943573
2026-01-09 12:48:58,KNN,"{'metric': 'manhattan', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",0.9661380999671015,0.0029570769728056285,105.49113464355469
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 6, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 6, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 6, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 6, 'min_samples_split': 8}",,,0.0010001659393310547
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 6, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:58,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 6}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 8}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4}",,,0.0
2026-01-09 12:48:59,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 6}",,,0.0
